latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
10.71886,-10.55851,334.76,0.52,0.67,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.36,5.89,D
11.63948,-5.57303,340.83,0.47,0.48,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.04,6.44,D
11.72092,-5.10667,342.74,0.44,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.75,3.93,D
13.40446,5.86576,345.29,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.89,6.26,D
10.63479,-10.95763,332.66,0.56,0.68,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.83,2.32,D
11.0693,-8.6874,336.58,0.39,0.59,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.86,4.66,D
11.06996,-8.68388,339.89,0.39,0.59,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.04,8.35,D
11.71325,-5.12578,337.99,0.44,0.46,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.39,1.7,D
11.06321,-8.68994,349.5,0.39,0.59,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.96,4.66,D
11.06388,-8.68641,354.81,0.39,0.59,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.72,4.66,D
11.24119,-7.7331,337.62,0.33,0.55,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.59,3.79,D
11.71115,-5.11282,339.95,0.44,0.46,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.36,4.96,D
11.24175,-7.73006,367,0.33,0.55,2026-01-29,1320,N,VIIRS,h,2.0NRT,310.43,10.44,D
11.36856,-7.00947,351.05,0.59,0.53,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.61,7.89,D
11.7055,-5.12024,340.66,0.44,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.2,6.04,D
11.70621,-5.11619,341.21,0.44,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.15,6.04,D
10.72659,-10.38831,343.05,0.51,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.64,3.99,D
11.70126,-5.11961,354.73,0.44,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.44,6.04,D
11.01845,-8.8077,367,0.39,0.6,2026-01-29,1320,N,VIIRS,h,2.0NRT,306.58,6.58,D
11.60973,-5.56327,339.86,0.47,0.48,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.61,6.26,D
13.2455,4.89611,335.29,0.54,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.27,2.5,D
11.68363,-5.12076,354.64,0.44,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.93,6.74,D
11.68433,-5.11679,343.56,0.44,0.46,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.86,5.22,D
12.08581,-2.77522,345.2,0.47,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.7,4.57,D
11.90835,-3.80322,344.87,0.54,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.61,9.15,D
10.92229,-9.19051,354.29,0.42,0.61,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.81,6.56,D
10.92303,-9.18665,353.43,0.42,0.61,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.13,6.56,D
10.26244,-12.47538,333.6,0.71,0.75,2026-01-29,1320,N,VIIRS,n,2.0NRT,298.58,5.11,D
11.23393,-7.51947,331.71,0.32,0.55,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.44,3.27,D
11.37839,-6.73965,340.03,0.56,0.52,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.43,4.04,D
11.08974,-8.25665,331.72,0.36,0.57,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.45,2.01,D
10.66645,-10.40561,333.27,0.51,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.07,3.54,D
12.19377,-2.01161,340.18,0.44,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.4,2.02,D
13.3823,6.11883,335.78,0.43,0.46,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.73,2.93,D
13.37808,6.11941,344.46,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.23,2.93,D
10.68011,-10.27354,352.04,0.5,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.71,6.69,D
10.68102,-10.26898,334.73,0.5,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.45,6.69,D
13.37335,6.116,341.72,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.08,4.75,D
10.68192,-10.26442,367,0.5,0.66,2026-01-29,1320,N,VIIRS,h,2.0NRT,303.51,15.81,D
10.68283,-10.25988,367,0.5,0.66,2026-01-29,1320,N,VIIRS,h,2.0NRT,303.5,15.81,D
10.68372,-10.25538,367,0.5,0.66,2026-01-29,1320,N,VIIRS,h,2.0NRT,303.24,15.07,D
11.39312,-6.5278,342.69,0.55,0.51,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.97,4.12,D
13.3671,6.10067,344.36,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.27,3.59,D
13.36761,6.10464,344.36,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.79,3.59,D
13.36811,6.10861,345.34,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.74,12.84,D
13.36862,6.11259,354.33,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.82,12.84,D
11.27152,-7.15481,337.84,0.6,0.53,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.76,4.43,D
13.3639,6.10917,343.87,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.13,5.33,D
11.28814,-7.03933,335.27,0.59,0.53,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.69,2.37,D
11.33274,-6.80078,332.99,0.57,0.52,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.97,2.2,D
12.03469,-2.83356,337.49,0.48,0.4,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.1,4.04,D
12.03185,-2.83414,348.25,0.48,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.12,4.22,D
13.36732,6.10082,344.89,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.17,5.06,D
13.36786,6.10478,341.85,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,308,5.06,D
13.3684,6.10875,345.43,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.76,7.97,D
13.36894,6.11272,353.75,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.19,7.97,D
13.36418,6.1093,343.97,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.45,7.97,D
13.36472,6.11326,344.34,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.79,7.97,D
11.27017,-7.15214,333.42,0.6,0.53,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.97,4.9,D
11.28499,-7.04179,338.05,0.59,0.53,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.39,3.14,D
11.3279,-6.80247,340.6,0.57,0.52,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.14,4.87,D
11.32883,-6.79729,338.56,0.57,0.52,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.77,4.32,D
11.96068,-3.12858,337.6,0.5,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.98,1.2,D
10.67925,-10.27457,336.11,0.5,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.21,6.29,D
10.68012,-10.27002,347.85,0.5,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.62,6.29,D
10.68099,-10.26544,350.78,0.5,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,302.24,15.18,D
11.0049,-8.54682,334.12,0.38,0.59,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.58,2.45,D
11.05866,-8.25615,335.18,0.36,0.57,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.62,2.4,D
11.61563,-5.14168,341.66,0.44,0.46,2026-01-29,1320,N,VIIRS,l,2.0NRT,315.05,4.56,D
13.10807,4.42145,336.81,0.51,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.6,1.46,D
10.68187,-10.26087,367,0.5,0.66,2026-01-29,1320,N,VIIRS,h,2.0NRT,305.26,15.18,D
10.68274,-10.25634,367,0.5,0.66,2026-01-29,1320,N,VIIRS,h,2.0NRT,304.01,21.35,D
11.60578,-5.1733,343.14,0.44,0.46,2026-01-29,1320,N,VIIRS,l,2.0NRT,314.3,3.86,D
11.60153,-5.17254,343.14,0.44,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.29,3.86,D
10.15001,-12.82719,337.91,0.75,0.77,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.33,7.5,D
10.51619,-10.98472,331.15,0.56,0.69,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.25,1.86,D
10.5626,-10.68094,334.87,0.53,0.67,2026-01-29,1320,N,VIIRS,n,2.0NRT,302.49,3.1,D
11.38582,-6.29049,342.78,0.53,0.5,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.9,4.58,D
10.60293,-10.4092,341.24,0.51,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,297.94,6.51,D
10.60382,-10.40464,343.26,0.51,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.99,11.19,D
10.59217,-10.43191,353.28,0.51,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.28,17.37,D
10.59125,-10.4366,367,0.51,0.66,2026-01-29,1320,N,VIIRS,h,2.0NRT,300.17,14.07,D
10.54648,-10.63221,333.12,0.53,0.67,2026-01-29,1320,N,VIIRS,n,2.0NRT,302.29,4.8,D
10.26272,-12.02078,333.45,0.66,0.73,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.92,5.89,D
10.57254,-10.46739,339.03,0.52,0.67,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.42,3.42,D
10.57904,-10.43432,331.2,0.51,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.26,3.99,D
10.54485,-9.56725,367,0.45,0.63,2026-01-29,1320,N,VIIRS,h,2.0NRT,305.91,9.72,D
10.3834,-10.36854,332.09,0.51,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.23,2.38,D
10.41241,-10.21985,355.68,0.5,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.12,5.29,D
11.80276,-2.5224,341.7,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.04,2.4,D
12.44565,1.56894,341.87,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,316.51,3.8,D
10.47593,-9.86142,355.99,0.47,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.52,6.79,D
12.44231,1.56945,342.83,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,316.2,3.04,D
10.22423,-11.14371,367,0.58,0.7,2026-01-29,1320,N,VIIRS,h,2.0NRT,302.55,10.59,D
10.46335,-9.89464,343.29,0.48,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.06,5.23,D
10.50484,-9.68098,339.73,0.46,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.52,6.35,D
11.57577,-3.82421,334.66,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.26,2.07,D
10.50569,-9.67661,367,0.46,0.63,2026-01-29,1320,N,VIIRS,h,2.0NRT,304.36,13.17,D
10.35863,-10.398,331.01,0.52,0.67,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.14,4.68,D
10.45668,-9.89742,338.3,0.48,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.18,4.93,D
10.49903,-9.67979,341.47,0.46,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,302.17,4.85,D
10.49989,-9.67532,339.84,0.46,0.63,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.69,7.92,D
11.49572,-4.26495,337.1,0.39,0.44,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.38,1.15,D
11.57188,-3.82353,345.43,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.35,4.83,D
11.8444,-2.20341,348.68,0.45,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,317.17,5.51,D
10.4006,-10.18428,367,0.5,0.66,2026-01-29,1320,N,VIIRS,h,2.0NRT,302.68,9.34,D
11.10133,-6.45523,348.25,0.55,0.51,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.72,6.28,D
11.26627,-5.54267,334.5,0.47,0.48,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.16,3.8,D
11.26704,-5.5384,343.62,0.47,0.48,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.27,6.32,D
10.87081,-7.67355,340.63,0.33,0.55,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.64,5.49,D
10.87137,-7.67056,348.39,0.33,0.55,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.7,5.49,D
11.02894,-6.82323,343.92,0.58,0.52,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.26,12.12,D
11.65004,-3.31967,351.91,0.51,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.18,5.83,D
11.90005,-1.8202,350.08,0.43,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.91,7.01,D
11.02415,-6.82239,345.57,0.58,0.52,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.99,12.12,D
11.35754,-4.98049,344.41,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.12,3.28,D
10.86573,-7.67261,367,0.33,0.55,2026-01-29,1320,N,VIIRS,h,2.0NRT,305.91,5.49,D
10.86629,-7.66959,367,0.33,0.55,2026-01-29,1320,N,VIIRS,h,2.0NRT,311.47,5.49,D
10.50587,-9.52112,340.85,0.45,0.63,2026-01-29,1320,N,VIIRS,n,2.0NRT,304,2.99,D
10.50668,-9.51695,330.28,0.45,0.63,2026-01-29,1320,N,VIIRS,l,2.0NRT,302.83,2.99,D
10.17967,-11.13369,346.64,0.58,0.7,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.03,10.14,D
11.52931,-3.93012,337.94,0.56,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.25,6.36,D
13.01634,5.9393,334.41,0.41,0.45,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.41,16.34,D
13.01683,5.94311,348.76,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,319.86,48.4,D
13.01732,5.94693,351.66,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,321.65,48.4,D
13.01831,5.95457,340.39,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.73,10.2,D
13.0188,5.95839,350.85,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.3,7.77,D
13.01978,5.96604,337.15,0.41,0.45,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.63,2.86,D
13.01781,5.95075,367,0.41,0.45,2026-01-29,1320,N,VIIRS,h,2.0NRT,312.11,10.2,D
11.53007,-3.9284,345.84,0.56,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.95,5.09,D
11.02963,-6.82198,342.89,0.58,0.52,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.33,8.65,D
13.01891,5.94216,339.59,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.77,9.11,D
13.01943,5.94596,355.54,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.18,9.11,D
13.01995,5.94977,350.81,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.5,12.78,D
11.02484,-6.82112,367,0.58,0.52,2026-01-29,1320,N,VIIRS,h,2.0NRT,308.96,8.65,D
13.01476,5.94269,367,0.41,0.45,2026-01-29,1320,N,VIIRS,l,2.0NRT,328.5,42.44,D
10.22315,-11.14291,347.98,0.58,0.7,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.51,5.7,D
10.40534,-10.1837,334.42,0.5,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.99,4.88,D
10.45934,-9.89633,349.6,0.48,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.7,7.01,D
10.46016,-9.89194,340.54,0.48,0.64,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.15,7.69,D
10.86787,-7.67258,343.73,0.33,0.55,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.11,5.15,D
13.01528,5.94649,356.83,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,319.43,42.44,D
13.01632,5.95411,348.5,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.81,8.06,D
13.01684,5.95793,345.02,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.05,6.44,D
13.01788,5.96556,342.65,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.46,5.34,D
10.50019,-9.67793,367,0.46,0.64,2026-01-29,1320,N,VIIRS,h,2.0NRT,304.02,12.13,D
10.62986,-10.17519,332.82,0.49,0.65,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.33,3.82,D
10.63077,-10.17052,331.85,0.49,0.65,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.96,5.67,D
11.83208,-3.61668,335.47,0.53,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.31,10.76,D
10.71241,-9.72051,345.47,0.46,0.63,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.77,4.95,D
11.25835,-6.83296,337.11,0.57,0.52,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.05,4.98,D
11.82825,-3.61602,352.04,0.53,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,316.26,10.76,D
13.24477,5.81801,340.78,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.55,4.18,D
10.92693,-8.54687,338.52,0.38,0.59,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.73,3.35,D
11.8214,-3.60986,347.89,0.53,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.68,6.16,D
13.24014,5.81478,348.04,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.08,6.36,D
13.24063,5.81855,345.64,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.11,4.18,D
13.31587,6.39998,337.88,0.45,0.47,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.06,1.68,D
10.38097,-11.29891,333.22,0.59,0.7,2026-01-29,1320,N,VIIRS,n,2.0NRT,298.69,4.79,D
10.78101,-9.2754,337.43,0.43,0.62,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.16,2.57,D
10.81982,-9.07498,332.15,0.41,0.61,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.52,1.65,D
11.81757,-3.6092,350.68,0.53,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.27,5.71,D
11.92839,-2.95681,342.2,0.49,0.4,2026-01-29,1320,N,VIIRS,l,2.0NRT,316.65,4.3,D
13.30051,6.31415,337.45,0.44,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.96,2.57,D
13.31052,6.39228,347.06,0.45,0.47,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.06,4.95,D
11.6355,-4.6344,337.85,0.41,0.45,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.77,2.7,D
11.63619,-4.63048,339.43,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.89,2.49,D
10.97717,-8.19697,341.47,0.36,0.57,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.18,2.44,D
11.63138,-4.63379,354.89,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.73,7.86,D
11.63207,-4.62992,343.21,0.41,0.45,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.25,7.92,D
11.05958,-7.73504,340.06,0.33,0.55,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.42,4.12,D
11.62727,-4.63319,348.96,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.6,7.86,D
10.62323,-9.98874,367,0.48,0.65,2026-01-29,1320,N,VIIRS,h,2.0NRT,305.87,12.01,D
11.686,-4.25203,339.05,0.39,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.59,3.68,D
11.8743,-3.11839,354.34,0.5,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,319.95,13.44,D
11.68788,-4.25543,332.92,0.39,0.44,2026-01-29,1320,N,VIIRS,l,2.0NRT,303.65,1.86,D
11.68848,-4.25182,333.3,0.39,0.44,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.75,3.33,D
10.70718,-9.72001,343.47,0.46,0.63,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.41,4.22,D
10.92487,-8.54543,331.81,0.38,0.59,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.4,2.3,D
11.60204,-4.71383,338.5,0.41,0.45,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.22,3.02,D
10.78422,-9.27573,332.02,0.43,0.62,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.75,3.82,D
11.09919,-7.55716,333.75,0.32,0.55,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.26,2.17,D
11.57244,-4.86237,353.41,0.42,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.91,7.15,D
13.26504,6.23608,343.35,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.39,2.94,D
10.97793,-8.19563,341.66,0.36,0.57,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.95,3.05,D
11.06151,-7.73661,347.27,0.33,0.56,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.74,4.4,D
11.34329,-6.13172,340.39,0.51,0.5,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.19,3.85,D
11.34412,-6.12702,336.54,0.51,0.5,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.01,4.18,D
11.65831,-4.30849,341.16,0.39,0.44,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.25,3.13,D
13.25763,6.24525,333.47,0.43,0.46,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.26,2.85,D
11.22797,-6.72766,343.35,0.57,0.52,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.88,6.02,D
10.62578,-9.98984,367,0.48,0.65,2026-01-29,1320,N,VIIRS,h,2.0NRT,304.6,8.38,D
11.80047,-3.39222,340.74,0.52,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,315.48,4.86,D
13.01985,4.59104,348.76,0.52,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.79,5.64,D
13.02051,4.59579,340.76,0.52,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.33,5.64,D
10.5489,-10.29415,339.38,0.5,0.66,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.55,5.27,D
10.47055,-10.63334,339.51,0.53,0.67,2026-01-29,1320,N,VIIRS,n,2.0NRT,302.7,6.58,D
10.4715,-10.6285,332.35,0.53,0.67,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.95,7.01,D
11.49395,-5.09146,337.85,0.44,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.54,2.36,D
13.16707,5.79049,345.48,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.32,4.58,D
10.37277,-11.10001,334.12,0.57,0.69,2026-01-29,1320,N,VIIRS,n,2.0NRT,302.7,3.43,D
11.75938,-3.49726,338.03,0.52,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.37,5.59,D
13.24564,6.45101,337.37,0.45,0.47,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.52,3.08,D
12.66024,2.24529,348.06,0.41,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,318.55,13.65,D
12.66079,2.24903,348.23,0.41,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.55,13.65,D
12.99646,4.61873,342.03,0.52,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.74,3.04,D
13.23972,6.43914,340.55,0.45,0.47,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.9,2.99,D
13.2408,6.44743,334.95,0.45,0.47,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.3,3.08,D
13.24133,6.45158,339.07,0.45,0.47,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.65,3.08,D
13.24188,6.45574,345.11,0.45,0.47,2026-01-29,1320,N,VIIRS,n,2.0NRT,311,6.24,D
10.93265,-8.08879,336.74,0.35,0.57,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.41,1.96,D
10.93326,-8.08554,330.75,0.35,0.57,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.07,1.96,D
11.28907,-6.14601,335.85,0.52,0.5,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.71,5.57,D
12.65684,2.2458,343.29,0.41,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,314.89,5.25,D
10.06662,-12.49384,332.93,0.72,0.75,2026-01-29,1320,N,VIIRS,n,2.0NRT,298.81,4.95,D
10.89166,-8.27825,332.08,0.36,0.58,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.08,2.4,D
10.14397,-12.07673,348.37,0.67,0.74,2026-01-29,1320,N,VIIRS,n,2.0NRT,298.86,12.13,D
10.4217,-10.68571,335.88,0.54,0.68,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.42,6.72,D
10.18417,-11.8775,367,0.65,0.73,2026-01-29,1320,N,VIIRS,h,2.0NRT,299.94,17.75,D
10.24172,-11.55695,346.13,0.62,0.71,2026-01-29,1320,N,VIIRS,n,2.0NRT,298.7,8.9,D
10.24283,-11.55143,344.71,0.62,0.71,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.11,8.9,D
13.22197,6.43728,345.32,0.45,0.47,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.32,2.71,D
10.54176,-10.01037,333.97,0.48,0.65,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.15,3.57,D
11.21417,-6.40196,343.65,0.54,0.51,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.6,3.78,D
13.21173,6.45975,341.5,0.45,0.47,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.65,4.19,D
10.29003,-11.18234,331.88,0.58,0.7,2026-01-29,1320,N,VIIRS,l,2.0NRT,302.78,11.75,D
11.6125,-4.1442,340.42,0.57,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.4,6.76,D
10.61336,-9.52018,330.67,0.45,0.63,2026-01-29,1320,N,VIIRS,l,2.0NRT,304.18,1.75,D
11.55353,-4.43443,341.77,0.4,0.44,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.52,4,D
11.54883,-4.43741,347.19,0.4,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.39,15.06,D
11.54946,-4.4338,343.48,0.4,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.37,7.79,D
11.54476,-4.4368,354.76,0.4,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,317.14,15.06,D
11.5454,-4.43317,344.65,0.4,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.73,7.79,D
11.54937,-4.43678,342.02,0.4,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.52,16.11,D
